x,y,tree-state,burn-counter,fire-intensity,max-burn-counter
67,55,empty,0,0,0
-89,-54,empty,0,0,0
-74,125,unaffected,0,0,101
-63,-36,empty,0,0,0
16,-54,empty,0,0,0
-22,40,unaffected,0,0,71
-91,-20,unaffected,0,0,73
-109,-103,unaffected,0,0,73
-68,-53,unaffected,0,0,39
-47,88,unaffected,0,0,38
37,73,unaffected,0,0,53
27,-68,empty,0,0,0
-29,-119,unaffected,0,0,55
97,-96,empty,0,0,0
-32,-101,unaffected,0,0,55
26,-12,empty,0,0,0
47,-118,unaffected,0,0,39
-100,111,unaffected,0,0,39
3,106,unaffected,0,0,90
-30,7,unaffected,0,0,78
10,108,empty,0,0,0
122,72,empty,0,0,0
-97,32,unaffected,0,0,74
52,-39,empty,0,0,0
104,-15,unaffected,0,0,88
62,-94,unaffected,0,0,78
-75,-15,unaffected,0,0,75
-8,95,unaffected,0,0,60
-107,-10,empty,0,0,0
-11,-87,unaffected,0,0,94
-53,-116,unaffected,0,0,82
107,-124,unaffected,0,0,74
98,-78,empty,0,0,0
89,44,unaffected,0,0,69
57,76,empty,0,0,0
-62,-17,empty,0,0,0
-82,21,empty,0,0,0
-117,-38,unaffected,0,0,52
-50,13,unaffected,0,0,90
99,100,empty,0,0,0
59,42,unaffected,0,0,99
-27,-51,empty,0,0,0
101,63,empty,0,0,0
76,78,unaffected,0,0,39
33,82,empty,0,0,0
-6,-110,empty,0,0,0
-62,1,unaffected,0,0,80
-7,-14,empty,0,0,0
71,-114,empty,0,0,0
120,-64,unaffected,0,0,88
-20,-111,empty,0,0,0
-20,-81,unaffected,0,0,60
-91,112,empty,0,0,0
25,-63,unaffected,0,0,45
69,-110,empty,0,0,0
14,76,unaffected,0,0,69
66,83,unaffected,0,0,53
50,42,unaffected,0,0,99
51,121,unaffected,0,0,99
-50,-16,empty,0,0,0
-102,8,unaffected,0,0,35
-34,48,unaffected,0,0,70
69,-13,empty,0,0,0
-52,15,unaffected,0,0,55
94,111,empty,0,0,0
-36,-71,unaffected,0,0,83
15,-6,unaffected,0,0,46
-122,-89,empty,0,0,0
69,-56,unaffected,0,0,50
11,-85,unaffected,0,0,88
-25,-72,empty,0,0,0
-84,117,unaffected,0,0,59
106,44,unaffected,0,0,49
-88,-57,unaffected,0,0,60
-78,50,empty,0,0,0
-120,21,unaffected,0,0,71
4,-116,empty,0,0,0
-14,91,unaffected,0,0,85
75,-52,unaffected,0,0,97
106,-23,empty,0,0,0
-30,-27,unaffected,0,0,76
-22,27,unaffected,0,0,94
37,25,unaffected,0,0,49
-73,4,unaffected,0,0,104
-18,117,unaffected,0,0,67
-115,-15,unaffected,0,0,101
90,-16,unaffected,0,0,49
-101,102,unaffected,0,0,53
-107,-56,unaffected,0,0,39
-114,-40,empty,0,0,0
92,-39,empty,0,0,0
-39,-81,empty,0,0,0
-101,-78,unaffected,0,0,91
75,19,unaffected,0,0,80
105,48,unaffected,0,0,91
74,47,unaffected,0,0,99
-2,-114,unaffected,0,0,90
111,-3,unaffected,0,0,65
-114,-116,unaffected,0,0,90
-32,11,empty,0,0,0
29,26,unaffected,0,0,82
56,-61,empty,0,0,0
-64,21,unaffected,0,0,88
-60,40,unaffected,0,0,53
-27,-18,unaffected,0,0,77
86,-53,unaffected,0,0,35
-34,-59,unaffected,0,0,88
64,101,unaffected,0,0,90
-41,-28,unaffected,0,0,48
32,31,unaffected,0,0,104
124,93,empty,0,0,0
-75,-63,empty,0,0,0
44,-48,unaffected,0,0,45
107,16,empty,0,0,0
75,-90,unaffected,0,0,87
-25,-125,unaffected,0,0,40
-2,-9,unaffected,0,0,87
-65,1,unaffected,0,0,43
99,-21,empty,0,0,0
-18,17,empty,0,0,0
-47,86,empty,0,0,0
33,-32,empty,0,0,0
-115,-36,unaffected,0,0,44
4,-42,empty,0,0,0
-55,76,unaffected,0,0,94
-32,82,unaffected,0,0,41
-53,68,unaffected,0,0,90
14,81,unaffected,0,0,74
115,-22,unaffected,0,0,73
-44,-79,unaffected,0,0,94
-43,62,empty,0,0,0
99,-85,unaffected,0,0,78
-9,110,unaffected,0,0,82
-122,-108,empty,0,0,0
-46,110,unaffected,0,0,44
100,68,empty,0,0,0
-30,-40,empty,0,0,0
68,-108,unaffected,0,0,57
114,-109,unaffected,0,0,92
-20,-120,empty,0,0,0
30,108,unaffected,0,0,63
45,-47,empty,0,0,0
-7,-116,empty,0,0,0
125,-89,empty,0,0,0
0,122,unaffected,0,0,61
-14,-59,empty,0,0,0
-122,125,unaffected,0,0,64
45,-25,unaffected,0,0,60
69,-17,unaffected,0,0,63
-100,-78,empty,0,0,0
-104,-67,unaffected,0,0,78
102,50,empty,0,0,0
57,-31,unaffected,0,0,40
-11,-15,unaffected,0,0,55
-87,33,unaffected,0,0,62
-46,70,unaffected,0,0,56
-28,-13,unaffected,0,0,75
-23,22,empty,0,0,0
-123,57,empty,0,0,0
-111,-2,unaffected,0,0,96
41,49,unaffected,0,0,36
35,-94,empty,0,0,0
-22,60,unaffected,0,0,62
-39,114,unaffected,0,0,60
16,55,unaffected,0,0,45
-49,-49,unaffected,0,0,72
-60,63,empty,0,0,0
114,-106,unaffected,0,0,87
71,-29,empty,0,0,0
77,34,empty,0,0,0
102,46,empty,0,0,0
-20,91,empty,0,0,0
-6,-81,unaffected,0,0,48
85,-99,empty,0,0,0
-87,115,empty,0,0,0
36,-99,empty,0,0,0
-105,-7,unaffected,0,0,44
109,-65,unaffected,0,0,41
-79,54,empty,0,0,0
33,119,empty,0,0,0
-94,-119,unaffected,0,0,97
19,-102,empty,0,0,0
-54,-88,empty,0,0,0
-125,65,empty,0,0,0
103,-49,unaffected,0,0,52
80,2,unaffected,0,0,69
18,-119,unaffected,0,0,45
7,-53,unaffected,0,0,41
-32,107,unaffected,0,0,35
-14,16,empty,0,0,0
76,10,unaffected,0,0,54
-56,-13,empty,0,0,0
65,-54,empty,0,0,0
-3,-4,unaffected,0,0,72
1,-93,unaffected,0,0,43
-109,-88,empty,0,0,0
-38,118,empty,0,0,0
112,-50,empty,0,0,0
-43,-104,empty,0,0,0
41,1,unaffected,0,0,71
117,-25,unaffected,0,0,101
82,-13,unaffected,0,0,43
23,61,unaffected,0,0,43
58,73,empty,0,0,0
121,-30,unaffected,0,0,35
-77,-93,unaffected,0,0,72
49,-117,unaffected,0,0,45
-21,10,unaffected,0,0,46
-100,-5,unaffected,0,0,52
-18,-2,unaffected,0,0,50
109,109,unaffected,0,0,50
-114,122,unaffected,0,0,91
-27,-87,empty,0,0,0
78,68,empty,0,0,0
-91,-47,unaffected,0,0,84
109,54,empty,0,0,0
-116,0,empty,0,0,0
98,102,empty,0,0,0
-100,92,unaffected,0,0,94
108,108,empty,0,0,0
-82,-94,unaffected,0,0,99
99,11,empty,0,0,0
82,52,empty,0,0,0
35,98,empty,0,0,0
-20,26,empty,0,0,0
88,55,unaffected,0,0,99
102,28,empty,0,0,0
-109,-70,empty,0,0,0
3,-79,empty,0,0,0
-11,75,empty,0,0,0
43,4,unaffected,0,0,77
112,35,unaffected,0,0,83
-18,-31,empty,0,0,0
-109,-24,unaffected,0,0,85
96,3,unaffected,0,0,90
55,43,empty,0,0,0
104,-39,unaffected,0,0,60
-95,41,unaffected,0,0,71
74,-99,unaffected,0,0,94
-6,-3,empty,0,0,0
-105,-65,unaffected,0,0,99
-14,-61,empty,0,0,0
85,-106,empty,0,0,0
37,-89,empty,0,0,0
-71,100,empty,0,0,0
-45,55,unaffected,0,0,70
113,101,unaffected,0,0,55
26,107,unaffected,0,0,70
60,-65,unaffected,0,0,45
-105,-9,unaffected,0,0,53
53,-103,unaffected,0,0,94
-87,17,unaffected,0,0,90
-49,-102,unaffected,0,0,99
77,-23,unaffected,0,0,103
-111,110,empty,0,0,0
77,65,empty,0,0,0
-33,-76,empty,0,0,0
-78,85,empty,0,0,0
-82,23,unaffected,0,0,75
20,-58,unaffected,0,0,66
96,121,empty,0,0,0
-101,57,empty,0,0,0
102,-51,empty,0,0,0
51,-100,unaffected,0,0,50
-78,-110,unaffected,0,0,62
52,116,unaffected,0,0,46
-45,-31,unaffected,0,0,45
51,-51,empty,0,0,0
2,66,unaffected,0,0,105
69,55,unaffected,0,0,94
-116,87,unaffected,0,0,97
74,86,empty,0,0,0
-111,61,unaffected,0,0,97
-112,-79,unaffected,0,0,56
17,-119,unaffected,0,0,65
120,105,unaffected,0,0,55
-122,-109,empty,0,0,0
-4,-71,unaffected,0,0,60
-17,94,unaffected,0,0,44
56,-36,empty,0,0,0
63,51,unaffected,0,0,55
83,30,unaffected,0,0,48
115,63,empty,0,0,0
100,-123,empty,0,0,0
17,-78,unaffected,0,0,76
58,-41,unaffected,0,0,77
-4,-49,unaffected,0,0,72
32,36,unaffected,0,0,66
46,112,unaffected,0,0,91
-83,-18,unaffected,0,0,59
-19,78,empty,0,0,0
101,61,unaffected,0,0,52
-20,22,empty,0,0,0
82,59,empty,0,0,0
-58,-27,unaffected,0,0,41
122,80,unaffected,0,0,36
-20,-102,unaffected,0,0,66
-53,-91,unaffected,0,0,73
25,-25,empty,0,0,0
-124,-44,unaffected,0,0,48
114,12,empty,0,0,0
-40,-2,unaffected,0,0,81
66,35,unaffected,0,0,87
-113,-88,unaffected,0,0,92
103,-66,unaffected,0,0,92
78,-50,unaffected,0,0,103
-82,105,unaffected,0,0,105
29,-56,unaffected,0,0,91
67,-8,unaffected,0,0,55
-18,89,unaffected,0,0,94
82,17,empty,0,0,0
111,-57,unaffected,0,0,51
8,-104,unaffected,0,0,52
-43,92,empty,0,0,0
24,-75,unaffected,0,0,91
-81,70,empty,0,0,0
-33,75,unaffected,0,0,65
54,46,unaffected,0,0,56
-67,76,empty,0,0,0
-85,-34,empty,0,0,0
32,-113,unaffected,0,0,80
7,100,unaffected,0,0,45
-1,40,empty,0,0,0
8,119,empty,0,0,0
85,63,unaffected,0,0,39
-81,21,unaffected,0,0,55
88,-125,empty,0,0,0
-98,-43,empty,0,0,0
28,-111,unaffected,0,0,56
62,52,unaffected,0,0,49
-94,25,empty,0,0,0
-43,-78,unaffected,0,0,59
24,75,unaffected,0,0,83
119,-104,unaffected,0,0,56
58,15,empty,0,0,0
-93,59,unaffected,0,0,60
84,53,empty,0,0,0
11,-108,unaffected,0,0,51
-112,-112,unaffected,0,0,76
114,13,empty,0,0,0
44,-107,unaffected,0,0,63
-107,57,unaffected,0,0,41
-108,-61,empty,0,0,0
95,-115,unaffected,0,0,59
-53,-9,unaffected,0,0,70
-112,108,empty,0,0,0
67,16,empty,0,0,0
51,40,unaffected,0,0,43
8,-21,empty,0,0,0
43,-28,unaffected,0,0,57
124,-104,unaffected,0,0,92
-118,115,empty,0,0,0
-25,123,unaffected,0,0,53
27,60,empty,0,0,0
114,10,empty,0,0,0
125,3,unaffected,0,0,59
-22,-50,empty,0,0,0
-13,83,unaffected,0,0,98
119,-28,empty,0,0,0
59,56,unaffected,0,0,102
118,-92,empty,0,0,0
114,60,empty,0,0,0
-8,-87,unaffected,0,0,69
54,25,empty,0,0,0
-109,-61,unaffected,0,0,56
-116,100,unaffected,0,0,50
69,-7,unaffected,0,0,94
23,116,empty,0,0,0
-106,-122,unaffected,0,0,52
81,80,empty,0,0,0
-76,66,unaffected,0,0,90
72,-124,unaffected,0,0,103
45,51,unaffected,0,0,39
74,-87,unaffected,0,0,77
10,-22,empty,0,0,0
98,90,empty,0,0,0
-28,-108,unaffected,0,0,87
-42,-84,unaffected,0,0,69
63,42,empty,0,0,0
-18,86,unaffected,0,0,69
86,-55,empty,0,0,0
89,-44,empty,0,0,0
-26,80,unaffected,0,0,51
-45,-11,unaffected,0,0,63
-71,52,unaffected,0,0,99
71,-67,unaffected,0,0,60
-3,12,empty,0,0,0
-76,-118,unaffected,0,0,97
1,-104,empty,0,0,0
-118,-107,empty,0,0,0
-92,119,empty,0,0,0
30,93,empty,0,0,0
-82,-32,empty,0,0,0
-91,71,unaffected,0,0,62
-49,77,unaffected,0,0,41
-84,-93,unaffected,0,0,78
48,-82,unaffected,0,0,80
14,99,unaffected,0,0,71
84,112,unaffected,0,0,87
-116,-118,unaffected,0,0,43
81,-55,unaffected,0,0,103
-59,9,unaffected,0,0,73
114,5,unaffected,0,0,85
-83,-45,empty,0,0,0
50,-63,unaffected,0,0,55
43,28,unaffected,0,0,103
124,-48,unaffected,0,0,40
99,-110,empty,0,0,0
-32,-106,empty,0,0,0
-100,109,unaffected,0,0,99
-18,108,empty,0,0,0
78,29,unaffected,0,0,67
47,41,unaffected,0,0,73
39,-82,unaffected,0,0,96
90,113,empty,0,0,0
88,111,unaffected,0,0,102
-88,116,empty,0,0,0
51,14,unaffected,0,0,95
7,-121,unaffected,0,0,93
-101,36,empty,0,0,0
-97,-119,unaffected,0,0,62
20,-96,empty,0,0,0
89,25,empty,0,0,0
-39,-50,unaffected,0,0,60
64,-69,unaffected,0,0,74
30,4,empty,0,0,0
102,101,unaffected,0,0,51
-42,36,empty,0,0,0
-54,-87,unaffected,0,0,53
34,-57,empty,0,0,0
71,55,empty,0,0,0
120,43,empty,0,0,0
-28,52,unaffected,0,0,94
-84,84,empty,0,0,0
94,-108,unaffected,0,0,69
-64,-63,empty,0,0,0
-89,118,unaffected,0,0,57
14,-3,empty,0,0,0
39,-20,empty,0,0,0
7,-32,empty,0,0,0
69,71,unaffected,0,0,94
103,99,unaffected,0,0,40
-2,122,unaffected,0,0,73
-64,2,unaffected,0,0,41
28,-37,unaffected,0,0,71
-91,109,unaffected,0,0,93
42,-70,empty,0,0,0
7,-61,unaffected,0,0,103
-4,-21,unaffected,0,0,76
-116,-60,unaffected,0,0,35
12,45,unaffected,0,0,65
121,-96,unaffected,0,0,104
-117,-57,unaffected,0,0,70
-93,-114,unaffected,0,0,62
-78,-25,unaffected,0,0,96
-44,26,unaffected,0,0,51
86,12,unaffected,0,0,77
94,119,empty,0,0,0
69,-68,empty,0,0,0
-68,-54,unaffected,0,0,69
63,-50,empty,0,0,0
-70,-91,empty,0,0,0
62,118,unaffected,0,0,98
0,66,unaffected,0,0,36
-69,-29,empty,0,0,0
-34,-74,unaffected,0,0,93
-80,-116,unaffected,0,0,39
-7,83,unaffected,0,0,81
27,-122,unaffected,0,0,44
2,-6,unaffected,0,0,88
-8,-124,unaffected,0,0,102
79,58,unaffected,0,0,65
-62,-19,unaffected,0,0,91
70,19,unaffected,0,0,83
92,115,empty,0,0,0
-78,25,unaffected,0,0,91
-43,51,unaffected,0,0,96
97,-54,unaffected,0,0,51
113,106,empty,0,0,0
93,-38,unaffected,0,0,90
97,-75,empty,0,0,0
62,54,empty,0,0,0
70,36,empty,0,0,0
111,-84,unaffected,0,0,105
-22,119,empty,0,0,0
49,-51,empty,0,0,0
24,-94,empty,0,0,0
-58,-89,unaffected,0,0,94
-1,102,empty,0,0,0
-89,86,unaffected,0,0,50
-6,-86,unaffected,0,0,46
121,31,empty,0,0,0
-54,-68,unaffected,0,0,40
-48,74,empty,0,0,0
24,-48,empty,0,0,0
107,5,unaffected,0,0,61
-115,-84,empty,0,0,0
77,-115,unaffected,0,0,95
-66,24,unaffected,0,0,97
49,-48,unaffected,0,0,87
68,-55,unaffected,0,0,39
74,27,unaffected,0,0,69
-60,-35,unaffected,0,0,75
34,5,unaffected,0,0,97
28,-53,unaffected,0,0,67
11,-26,empty,0,0,0
106,125,unaffected,0,0,83
-110,20,unaffected,0,0,77
6,-46,empty,0,0,0
-60,61,empty,0,0,0
34,-99,unaffected,0,0,95
79,19,empty,0,0,0
-19,80,empty,0,0,0
33,-45,unaffected,0,0,39
-28,-18,unaffected,0,0,84
-80,-108,empty,0,0,0
23,-119,unaffected,0,0,70
-83,-43,empty,0,0,0
56,-124,unaffected,0,0,36
-55,-88,empty,0,0,0
-122,-114,empty,0,0,0
-52,-76,unaffected,0,0,97
-34,9,unaffected,0,0,60
88,3,unaffected,0,0,103
63,-116,unaffected,0,0,54
69,-21,empty,0,0,0
-30,68,unaffected,0,0,92
-67,-76,empty,0,0,0
4,70,empty,0,0,0
-125,28,empty,0,0,0
4,-102,unaffected,0,0,57
-45,108,unaffected,0,0,81
-103,-3,empty,0,0,0
-57,-65,unaffected,0,0,91
82,79,empty,0,0,0
-4,107,unaffected,0,0,99
15,71,unaffected,0,0,39
95,43,unaffected,0,0,80
-39,73,unaffected,0,0,39
-64,-54,unaffected,0,0,60
-122,100,empty,0,0,0
120,-1,empty,0,0,0
-97,86,empty,0,0,0
87,60,unaffected,0,0,63
14,9,unaffected,0,0,72
19,-47,empty,0,0,0
55,80,empty,0,0,0
-59,17,unaffected,0,0,72
37,-113,unaffected,0,0,94
52,56,empty,0,0,0
29,-71,unaffected,0,0,91
-8,-13,unaffected,0,0,81
-48,-4,unaffected,0,0,91
17,-36,unaffected,0,0,69
106,7,unaffected,0,0,87
-62,108,empty,0,0,0
96,-30,unaffected,0,0,51
-100,64,unaffected,0,0,86
44,-75,unaffected,0,0,97
1,74,empty,0,0,0
-55,-35,unaffected,0,0,90
-119,49,unaffected,0,0,61
-100,1,unaffected,0,0,78
-58,-45,empty,0,0,0
-34,78,empty,0,0,0
122,-21,empty,0,0,0
-21,97,unaffected,0,0,85
105,-87,empty,0,0,0
-99,-40,empty,0,0,0
101,-114,unaffected,0,0,102
-77,41,unaffected,0,0,42
106,65,empty,0,0,0
82,-63,empty,0,0,0
-65,-116,unaffected,0,0,62
-11,53,unaffected,0,0,71
60,8,empty,0,0,0
-1,56,empty,0,0,0
-98,-52,empty,0,0,0
-85,92,empty,0,0,0
-80,9,unaffected,0,0,84
-113,86,unaffected,0,0,94
20,72,empty,0,0,0
118,90,empty,0,0,0
26,-70,empty,0,0,0
74,54,empty,0,0,0
-14,28,unaffected,0,0,104
54,112,empty,0,0,0
-2,27,empty,0,0,0
-48,116,unaffected,0,0,97
110,27,empty,0,0,0
39,107,unaffected,0,0,74
107,-122,unaffected,0,0,45
-79,45,empty,0,0,0
-71,-46,unaffected,0,0,91
-4,-51,empty,0,0,0
-91,-76,unaffected,0,0,67
-50,92,empty,0,0,0
-101,22,unaffected,0,0,93
124,112,unaffected,0,0,50
-95,123,empty,0,0,0
-66,28,unaffected,0,0,64
-81,-98,unaffected,0,0,57
-41,62,empty,0,0,0
-36,-67,unaffected,0,0,98
-68,64,empty,0,0,0
55,90,unaffected,0,0,90
-90,63,empty,0,0,0
27,-53,unaffected,0,0,72
-32,-87,empty,0,0,0
-101,52,unaffected,0,0,93
121,-104,unaffected,0,0,96
106,-119,unaffected,0,0,99
107,-107,unaffected,0,0,59
-52,-8,unaffected,0,0,49
-81,108,empty,0,0,0
-18,-7,unaffected,0,0,91
-78,-81,empty,0,0,0
-4,59,unaffected,0,0,88
119,-72,unaffected,0,0,59
-63,-15,empty,0,0,0
24,98,empty,0,0,0
31,81,unaffected,0,0,36
-74,-100,empty,0,0,0
-114,109,empty,0,0,0
-14,-109,unaffected,0,0,103
56,-45,empty,0,0,0
6,-105,empty,0,0,0
63,21,unaffected,0,0,46
-61,93,empty,0,0,0
46,31,unaffected,0,0,98
-59,105,unaffected,0,0,55
110,1,unaffected,0,0,36
33,8,empty,0,0,0
125,-16,unaffected,0,0,73
-46,7,empty,0,0,0
-110,110,unaffected,0,0,87
-14,69,unaffected,0,0,52
29,80,unaffected,0,0,85
94,64,unaffected,0,0,88
-48,86,unaffected,0,0,40
-106,60,unaffected,0,0,82
49,-124,unaffected,0,0,95
-78,-36,unaffected,0,0,64
37,-13,unaffected,0,0,75
76,81,unaffected,0,0,91
-72,52,unaffected,0,0,40
84,50,unaffected,0,0,48
-66,64,unaffected,0,0,35
90,108,empty,0,0,0
37,-100,empty,0,0,0
-59,54,unaffected,0,0,71
70,31,empty,0,0,0
28,-18,unaffected,0,0,91
104,-110,empty,0,0,0
-12,-91,empty,0,0,0
-56,70,unaffected,0,0,57
-123,12,unaffected,0,0,41
-6,-13,unaffected,0,0,49
57,-85,unaffected,0,0,81
64,102,unaffected,0,0,74
-37,29,unaffected,0,0,80
-18,47,unaffected,0,0,53
91,-39,unaffected,0,0,105
-91,42,unaffected,0,0,94
-83,91,empty,0,0,0
91,-104,empty,0,0,0
-70,96,empty,0,0,0
-111,23,empty,0,0,0
53,-72,empty,0,0,0
-33,105,empty,0,0,0
-42,12,unaffected,0,0,52
-100,25,unaffected,0,0,78
34,-106,empty,0,0,0
-97,74,empty,0,0,0
-3,-51,unaffected,0,0,52
17,-108,unaffected,0,0,99
-29,19,unaffected,0,0,91
76,-94,empty,0,0,0
84,79,unaffected,0,0,88
-76,-49,empty,0,0,0
42,61,empty,0,0,0
37,-123,unaffected,0,0,105
28,-20,empty,0,0,0
23,-89,empty,0,0,0
96,-34,unaffected,0,0,95
34,120,unaffected,0,0,78
-121,-95,empty,0,0,0
12,-9,unaffected,0,0,53
-56,-31,empty,0,0,0
-5,-101,unaffected,0,0,56
-24,-94,empty,0,0,0
14,-59,unaffected,0,0,91
-5,35,empty,0,0,0
51,-106,empty,0,0,0
36,73,empty,0,0,0
-14,-65,unaffected,0,0,83
-86,-66,unaffected,0,0,97
-2,80,unaffected,0,0,90
93,35,unaffected,0,0,98
96,29,unaffected,0,0,39
-69,-52,empty,0,0,0
91,-115,empty,0,0,0
-85,-8,unaffected,0,0,54
97,11,empty,0,0,0
-87,-68,unaffected,0,0,55
-115,-19,empty,0,0,0
12,10,unaffected,0,0,72
58,-60,empty,0,0,0
10,-37,unaffected,0,0,72
81,29,unaffected,0,0,54
-22,50,empty,0,0,0
-69,92,unaffected,0,0,61
-100,-12,unaffected,0,0,103
18,84,unaffected,0,0,77
-34,-36,empty,0,0,0
-62,-104,unaffected,0,0,43
60,-36,unaffected,0,0,103
-82,116,unaffected,0,0,39
53,-108,unaffected,0,0,104
37,-67,unaffected,0,0,71
-91,36,empty,0,0,0
57,-120,unaffected,0,0,83
-14,63,unaffected,0,0,99
108,95,unaffected,0,0,42
28,-112,unaffected,0,0,35
-112,121,empty,0,0,0
-117,-87,empty,0,0,0
-62,21,empty,0,0,0
15,-16,unaffected,0,0,55
-37,-101,empty,0,0,0
-70,-56,unaffected,0,0,46
-55,82,unaffected,0,0,99
-108,76,unaffected,0,0,74
-23,8,empty,0,0,0
-32,86,empty,0,0,0
44,-90,unaffected,0,0,65
-52,107,empty,0,0,0
108,-53,unaffected,0,0,72
47,121,empty,0,0,0
-58,118,empty,0,0,0
45,-13,unaffected,0,0,41
63,-35,unaffected,0,0,54
-9,113,unaffected,0,0,93
-90,77,unaffected,0,0,35
-29,6,unaffected,0,0,39
123,-114,empty,0,0,0
-89,-86,empty,0,0,0
86,40,unaffected,0,0,39
5,-55,unaffected,0,0,105
-31,-52,empty,0,0,0
-100,-48,empty,0,0,0
-10,-68,empty,0,0,0
-58,111,empty,0,0,0
-52,103,unaffected,0,0,40
114,86,empty,0,0,0
47,86,unaffected,0,0,35
28,51,empty,0,0,0
-125,120,empty,0,0,0
12,-46,unaffected,0,0,77
-57,78,empty,0,0,0
-1,-13,unaffected,0,0,61
-38,102,empty,0,0,0
-73,61,unaffected,0,0,86
-95,79,unaffected,0,0,51
101,26,unaffected,0,0,49
77,85,unaffected,0,0,35
53,113,unaffected,0,0,97
109,-113,unaffected,0,0,55
78,-31,unaffected,0,0,92
-1,-65,unaffected,0,0,57
-95,80,empty,0,0,0
-116,-54,unaffected,0,0,49
-11,-10,empty,0,0,0
-8,60,unaffected,0,0,102
87,-32,empty,0,0,0
-18,97,empty,0,0,0
95,-123,unaffected,0,0,40
-44,-29,unaffected,0,0,51
25,84,unaffected,0,0,98
23,-17,empty,0,0,0
-78,-83,unaffected,0,0,64
-69,85,unaffected,0,0,46
-60,51,empty,0,0,0
-88,30,empty,0,0,0
-106,30,unaffected,0,0,61
-11,-105,unaffected,0,0,46
18,59,empty,0,0,0
87,-51,unaffected,0,0,74
-32,91,empty,0,0,0
119,-83,empty,0,0,0
99,40,empty,0,0,0
-77,-27,unaffected,0,0,66
-72,78,unaffected,0,0,44
81,-32,unaffected,0,0,42
-85,96,unaffected,0,0,70
2,125,unaffected,0,0,95
-105,118,empty,0,0,0
102,-42,unaffected,0,0,42
-37,31,empty,0,0,0
-39,79,unaffected,0,0,46
93,99,empty,0,0,0
-51,-52,unaffected,0,0,94
58,-47,unaffected,0,0,94
-104,-119,unaffected,0,0,104
-49,-71,unaffected,0,0,105
19,-62,empty,0,0,0
-56,-82,empty,0,0,0
31,71,empty,0,0,0
118,-1,unaffected,0,0,49
78,36,unaffected,0,0,87
-117,104,unaffected,0,0,43
-114,26,empty,0,0,0
-91,-4,unaffected,0,0,67
-37,-112,unaffected,0,0,103
-68,-13,empty,0,0,0
-40,-39,unaffected,0,0,54
-82,83,unaffected,0,0,53
96,-62,unaffected,0,0,103
17,102,empty,0,0,0
-7,71,empty,0,0,0
125,108,unaffected,0,0,102
120,110,unaffected,0,0,90
-10,91,empty,0,0,0
122,-125,unaffected,0,0,41
-66,-33,empty,0,0,0
-100,-28,empty,0,0,0
91,-14,empty,0,0,0
-65,0,empty,0,0,0
-121,78,unaffected,0,0,99
118,100,unaffected,0,0,64
102,51,unaffected,0,0,71
-24,25,unaffected,0,0,82
118,-88,unaffected,0,0,74
-41,70,unaffected,0,0,62
-18,31,unaffected,0,0,86
14,121,empty,0,0,0
-38,-2,empty,0,0,0
34,-102,empty,0,0,0
42,75,unaffected,0,0,105
-42,-17,unaffected,0,0,95
-106,9,unaffected,0,0,45
125,-48,unaffected,0,0,42
7,-82,unaffected,0,0,83
79,-7,unaffected,0,0,71
-26,-113,unaffected,0,0,45
18,66,unaffected,0,0,78
47,65,unaffected,0,0,88
123,124,empty,0,0,0
-16,-23,unaffected,0,0,105
15,3,unaffected,0,0,67
5,86,empty,0,0,0
-118,92,unaffected,0,0,59
-5,-93,unaffected,0,0,36
-29,31,empty,0,0,0
-116,-91,empty,0,0,0
96,1,empty,0,0,0
-72,-7,unaffected,0,0,103
-24,-65,empty,0,0,0
81,52,empty,0,0,0
-63,54,empty,0,0,0
-32,14,unaffected,0,0,64
-31,44,unaffected,0,0,57
33,-42,empty,0,0,0
-52,-125,unaffected,0,0,88
56,54,empty,0,0,0
-26,38,unaffected,0,0,57
-100,58,unaffected,0,0,52
-80,-36,unaffected,0,0,95
3,50,unaffected,0,0,77
58,-68,empty,0,0,0
-54,-15,empty,0,0,0
-49,84,unaffected,0,0,45
78,-122,empty,0,0,0
-62,17,unaffected,0,0,43
-86,12,unaffected,0,0,56
-104,-15,unaffected,0,0,63
31,101,unaffected,0,0,98
-101,3,unaffected,0,0,91
107,-98,empty,0,0,0
73,13,unaffected,0,0,90
118,-19,unaffected,0,0,74
-77,7,empty,0,0,0
84,36,empty,0,0,0
-121,115,unaffected,0,0,83
55,-109,empty,0,0,0
5,-2,unaffected,0,0,53
66,56,unaffected,0,0,41
-65,-124,unaffected,0,0,74
49,-72,empty,0,0,0
19,-89,empty,0,0,0
70,77,empty,0,0,0
8,-120,unaffected,0,0,88
80,-8,empty,0,0,0
-31,-55,empty,0,0,0
-29,-3,empty,0,0,0
87,64,empty,0,0,0
112,-101,empty,0,0,0
121,-58,empty,0,0,0
91,-72,unaffected,0,0,53
-102,-121,unaffected,0,0,55
-59,4,empty,0,0,0
12,65,empty,0,0,0
125,56,empty,0,0,0
-48,21,empty,0,0,0
-5,-66,empty,0,0,0
-4,85,empty,0,0,0
65,72,empty,0,0,0
120,119,empty,0,0,0
-21,13,unaffected,0,0,72
4,-72,empty,0,0,0
53,-39,empty,0,0,0
-81,60,unaffected,0,0,35
80,-106,unaffected,0,0,71
-87,21,unaffected,0,0,81
-44,-47,unaffected,0,0,43
11,97,unaffected,0,0,50
115,26,unaffected,0,0,103
15,-12,unaffected,0,0,62
17,-87,empty,0,0,0
-44,81,unaffected,0,0,71
